Co_Ref,total_interactions,cc_call_ratio,low_engagement,total_emails,tenure_bucket,Band,Anchor_Group,Payment_Method,Payment_Timeframe,Renewal_Year,Sustainability_Score,Total_Renewal_Score_New,Auto_Renewal_Score,Anchoring_Score,Tenure_Scores,churn,negative_calls,complaint_calls,cancel_intent_calls,switching_intent_calls,cc_complaint_calls,cc_financial_stress_calls,cc_pricing_issue_calls,cc_platform_issue_calls,cc_support_dissatisfaction_calls,email_complaints,email_negative_exp,email_financial_issue,email_price_issue,low_payment_intent_count,email_interactions
da0689,5.0,0.1666666666666666,0,3.0,TB_10+,band h,10+,bacs,-1.0,2026,9.0,45.0,8,9.5,9.5,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,8.0
jr3484,3.0,0.0,0,3.0,TB_1-3,band h,3,bacs,2.0,2026,9.5,43.5,8,9.5,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
mg8517,2.0,0.0,0,2.0,TB_3-5,band h,2,bacs,-9.0,2025,9.0,44.5,8,9.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
cp7565,2.0,0.0,0,2.0,TB_10+,band h,10+,bacs,15.0,2025,9.5,45.5,8,9.5,9.5,0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
vd7717,4.0,0.0,0,4.0,TB_10+,band h,10+,bacs,2.0,2026,9.5,45.5,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,7.0,2.0
eu0680,3.0,0.0,0,2.0,TB_0-1,band h,10+,bacs,-61.0,2025,8.0,42.5,8,9.5,8.0,0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
am0925,2.0,0.0,0,2.0,TB_3-5,band h,10+,card,8.0,2026,9.5,46.0,9,9.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0
ff3344,2.0,0.0,0,2.0,TB_1-3,band h,4 to 9,card,-7.0,2025,9.5,44.5,8,9.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
tm6130,3.0,0.25,0,2.0,TB_3-5,band h,4 to 9,bacs,2.0,2025,9.5,45.0,8,9.5,9.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
hn8445,2.0,0.0,0,2.0,TB_0-1,band i,10+,card,0.0,2025,8.0,43.5,9,9.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
yg2765,2.0,0.0,0,2.0,TB_5-10,band j,4 to 9,bacs,-64.0,2026,9.5,45.5,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
of5896,2.0,0.0,0,2.0,TB_10+,band i,10+,bacs,23.0,2025,9.0,45.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0
ra0403,2.0,0.0,0,2.0,TB_3-5,band j,10+,bacs,-7.0,2025,8.0,43.5,8,9.5,9.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,8.0
wx1808,2.0,0.0,0,2.0,TB_10+,band h,10+,bacs,127.0,2025,9.5,44.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
lc0231,2.0,0.0,0,2.0,TB_3-5,band i,10+,card,-38.0,2025,9.5,46.0,9,9.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
uf5831,4.0,0.0,0,4.0,TB_10+,band h,3,unknown,-34.0,2026,8.0,45.0,9,9.5,9.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0
us9326,2.0,0.0,0,2.0,TB_10+,band h,10+,bacs,-70.0,2026,9.5,45.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
xp1248,1.0,0.0,0,1.0,TB_1-3,band j,3,world pay,-38.0,2026,9.0,44.5,9,9.5,8.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0
mo2084,2.0,0.0,0,2.0,TB_10+,band h,10+,unknown,-15.0,2025,8.0,35.0,8,9.5,9.5,1,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,10.0
mr9812,2.0,0.0,0,2.0,TB_5-10,band h,4 to 9,unknown,-12.0,2025,8.0,35.0,8,9.5,9.5,1,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0
ah8020,5.0,0.5,0,2.0,TB_10+,band h,10+,card,0.0,2025,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
lg8008,6.0,0.5714285714285714,0,2.0,TB_5-10,band j,10+,bacs,1.0,2025,8.0,45.0,9,9.5,9.5,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0
xg0688,2.0,0.0,0,2.0,TB_1-3,band h,3,bacs,-81.0,2025,9.5,44.5,8,9.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
th1645,2.0,0.0,0,2.0,TB_1-3,band h,3,bacs,-15.0,2025,9.5,44.5,8,9.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
aa4063,3.0,0.25,0,2.0,TB_10+,band i,10+,bacs,-20.0,2025,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
cv9976,2.0,0.0,0,2.0,TB_3-5,band j,4 to 9,card,-8.0,2025,9.5,46.0,9,9.5,9.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
ex5171,2.0,0.0,0,2.0,TB_10+,band j,4 to 9,bacs,-34.0,2025,9.0,43.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
sn7284,4.0,0.4,0,2.0,TB_10+,band j,10+,card,0.0,2025,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0
cp6050,4.0,0.4,0,2.0,TB_1-3,band h,3,bacs,4.0,2025,8.0,42.5,8,9.0,8.5,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,9.0
wq2020,3.0,0.0,0,3.0,TB_3-5,band h,10+,bacs,-1.0,2026,8.0,41.0,8,9.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0
at7517,3.0,0.25,0,2.0,TB_1-3,band h,10+,bacs,-17.0,2025,9.5,44.5,8,9.5,8.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
gu0102,2.0,0.0,0,2.0,TB_10+,band j,4 to 9,bacs,-24.0,2025,8.0,43.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
hw5386,2.0,0.0,0,2.0,TB_0-1,band h,3,bacs,-11.0,2025,8.0,42.5,8,9.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
ck6097,4.0,0.2,0,3.0,TB_5-10,band i,4 to 9,bacs,-8.0,2026,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0
br4101,2.0,0.0,0,2.0,TB_3-5,band h,4 to 9,bacs,9.0,2025,9.5,45.0,8,9.5,9.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
tn0863,2.0,0.0,0,2.0,TB_10+,band j,10+,bacs,-49.0,2025,9.5,45.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0
pj2693,1.0,0.0,0,1.0,TB_3-5,band h,3,bacs,-32.0,2026,9.0,42.0,8,9.5,8.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0
og3411,4.0,0.0,0,4.0,TB_10+,band j,10+,bacs,-43.0,2026,9.0,45.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,4.0
od7015,3.0,0.0,0,3.0,TB_10+,band j,10+,bacs,-35.0,2026,9.5,44.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0
if0924,5.0,0.1666666666666666,0,4.0,TB_10+,band j,10+,card,-60.0,2026,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,8.0
kg6753,0.0,0.0,1,0.0,TB_10+,band d,Unknown,bacs,61.0,2025,8.0,44.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uk9863,2.0,0.0,0,2.0,TB_5-10,group,Unknown,bacs,77.0,2025,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0
yy5265,3.0,0.25,0,2.0,TB_10+,band e,Unknown,bacs,-13.0,2025,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
hp5556,3.0,0.0,0,3.0,TB_10+,band d,independent,bacs,-66.0,2026,9.5,45.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0
hr9474,2.0,0.0,0,2.0,TB_10+,group,Unknown,bacs,-29.0,2025,9.0,45.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
ho5996,1.0,0.0,0,1.0,TB_10+,band f1,independent,bacs,2.0,2025,9.5,43.5,8,7.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
nz9598,4.0,0.0,0,4.0,TB_10+,band f2,independent,card,1.0,2026,9.5,44.5,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0
gv4318,2.0,0.0,0,2.0,TB_10+,band f2,independent,bacs,-38.0,2026,8.0,42.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
ox5252,5.0,0.1666666666666666,0,4.0,TB_10+,band f1,independent,bacs,-26.0,2026,9.5,43.5,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0
rw7939,3.0,0.0,0,3.0,TB_10+,band f1,independent,unknown,0.0,2026,8.0,42.0,8,7.5,9.5,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0
wt8992,2.0,0.0,0,2.0,TB_3-5,band f1,independent,bacs,-83.0,2025,9.5,43.0,8,7.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0
yy1202,2.0,0.0,0,2.0,TB_10+,band g,independent,bacs,-6.0,2025,9.0,43.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
st9884,4.0,0.4,0,2.0,TB_10+,band f1,independent,card,0.0,2025,9.5,44.5,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
xg4796,3.0,0.0,0,2.0,TB_1-3,band h,independent,bacs,38.0,2025,8.0,41.0,8,7.5,8.5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
cn2576,3.0,0.25,0,2.0,TB_10+,band f1,independent,bacs,-50.0,2025,9.5,43.5,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
hj1150,4.0,0.0,0,4.0,TB_10+,band f2,independent,bacs,-23.0,2026,9.5,43.5,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,4.0
wc6755,3.0,0.0,0,3.0,TB_10+,band j,independent,bacs,14.0,2026,9.5,43.5,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0
my9050,3.0,0.25,0,2.0,TB_5-10,band f1,independent,bacs,-30.0,2025,8.0,42.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ve4285,5.0,0.5,0,2.0,TB_Unknown,band f1,independent,bacs,-4.0,2025,9.5,43.0,8,7.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
dy0221,1.0,0.0,0,1.0,TB_1-3,band b,independent,unknown,0.0,2025,8.0,32.0,8,7.5,8.5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0
cc1880,0.0,0.0,1,0.0,TB_5-10,band b,independent,unknown,-85.0,2024,8.0,33.0,8,7.5,9.5,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs8518,0.0,0.0,1,0.0,TB_5-10,band b,independent,unknown,1.0,2024,8.0,33.0,8,7.5,9.5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ks3954,1.0,0.0,0,1.0,TB_5-10,band b,independent,unknown,27.0,2025,8.0,34.0,9,7.5,9.5,1,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0
qk7643,4.0,0.0,0,2.0,TB_1-3,band b,independent,unknown,69.0,2025,8.0,33.0,9,7.5,8.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
xp8528,0.0,0.0,1,0.0,TB_5-10,band b,independent,card,8.0,2024,8.0,33.0,8,7.5,9.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gm9340,2.0,0.0,0,2.0,TB_3-5,band b,independent,card,0.0,2026,8.0,42.5,9,7.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
mn5631,3.0,0.25,0,2.0,TB_10+,band b,independent,card,0.0,2025,8.0,43.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0
bk1855,1.0,0.0,0,1.0,TB_5-10,band b,independent,card,0.0,2025,8.0,41.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
cy3472,1.0,0.0,0,1.0,TB_10+,band a,independent,card,0.0,2025,8.0,42.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
gl8396,3.0,0.25,0,2.0,TB_5-10,band b,independent,card,0.0,2025,9.5,44.5,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
lc6083,2.0,0.0,0,2.0,TB_1-3,band b,independent,card,0.0,2025,8.0,42.0,9,7.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
ck8124,2.0,0.0,0,2.0,TB_5-10,band a,independent,card,0.0,2025,8.0,43.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0
ow2939,1.0,0.0,0,1.0,TB_10+,band b,independent,card,0.0,2025,8.0,41.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
ww0100,2.0,0.0,0,2.0,TB_5-10,band b,independent,card,0.0,2025,9.5,44.5,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
ci1349,1.0,0.0,0,1.0,TB_5-10,band b,independent,card,0.0,2025,8.0,43.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
gm3020,4.0,0.2,0,3.0,TB_10+,band b,independent,card,0.0,2026,8.0,41.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
td1023,2.0,0.0,0,2.0,TB_5-10,band b,independent,card,0.0,2025,8.0,43.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
aj6092,2.0,0.3333333333333333,0,1.0,TB_1-3,band b,independent,card,0.0,2025,9.0,41.0,9,7.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0
hx3461,2.0,0.0,0,2.0,TB_5-10,band b,independent,card,0.0,2024,8.0,41.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
ae4912,0.0,0.0,1,0.0,TB_3-5,band b,independent,card,0.0,2024,8.0,33.5,9,7.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ey6643,1.0,0.0,0,1.0,TB_10+,band b,independent,card,0.0,2024,8.0,34.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
nw5975,1.0,0.0,0,1.0,TB_5-10,band b,independent,card,0.0,2024,8.0,43.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0
rd8642,3.0,0.25,0,2.0,TB_10+,band b,independent,bacs,7.0,2025,8.0,42.0,8,7.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0
jf4251,3.0,0.25,0,2.0,TB_1-3,band b,independent,card,80.0,2025,8.0,40.0,8,7.5,8.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0
fi8860,2.0,0.0,0,2.0,TB_5-10,band b,independent,card,-10.0,2024,8.0,42.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0
do3478,3.0,0.25,0,2.0,TB_10+,band b,independent,card,1.0,2025,9.5,43.5,8,7.5,9.5,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0
ox3745,2.0,0.0,0,2.0,TB_5-10,band b,independent,card,2.0,2024,9.5,44.5,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
pz4707,1.0,0.0,0,1.0,TB_5-10,band b,independent,bacs,-49.0,2025,8.0,40.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hn0346,2.0,0.0,0,2.0,TB_10+,band b,independent,card,2.0,2024,8.0,43.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0
ix6237,3.0,0.0,0,3.0,TB_1-3,band b,independent,bacs,7.0,2025,8.0,39.0,8,7.5,8.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0
jv1573,4.0,0.0,0,0.0,TB_1-3,band b,independent,card,5.0,2024,9.0,40.0,8,7.5,8.5,0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
es8436,2.0,0.0,0,2.0,TB_5-10,band b,independent,unknown,0.0,2025,8.0,33.0,8,7.5,9.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0
wi9887,2.0,0.0,0,2.0,TB_5-10,band b,independent,unknown,77.0,2025,8.0,33.0,8,7.5,9.5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
za1374,1.0,0.0,0,1.0,TB_10+,band a,independent,card,-2.0,2025,9.0,44.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
mj3815,7.0,0.625,0,2.0,TB_5-10,band a,independent,card,0.0,2025,8.0,41.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
dq0208,1.0,0.0,0,1.0,TB_10+,band c1,independent,card,-4.0,2025,9.5,44.5,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
xs3048,1.0,0.0,0,1.0,TB_5-10,band c1,independent,bacs,-1.0,2024,8.0,42.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ya8075,1.0,0.0,0,1.0,TB_5-10,band e,independent,bacs,-15.0,2024,8.0,33.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
uh9057,2.0,0.0,0,2.0,TB_5-10,band c1,independent,bacs,-6.0,2024,9.5,44.5,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
gu5838,2.0,0.0,0,2.0,TB_10+,band d,independent,card,-18.0,2025,9.5,44.5,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0
fr1629,2.0,0.0,0,2.0,TB_10+,band c1,independent,bacs,-4.0,2024,8.0,42.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0
pd2966,2.0,0.0,0,2.0,TB_10+,band e,independent,bacs,-1.0,2024,8.0,33.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,8.0
hz4631,1.0,0.0,0,1.0,TB_1-3,band d,independent,card,57.0,2024,8.0,39.5,8,7.5,9.0,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0
pz8803,3.0,0.0,0,3.0,TB_5-10,band c2,independent,bacs,-15.0,2024,9.0,43.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0
hd7319,4.0,0.4,0,2.0,TB_5-10,band c1,independent,bacs,6.0,2025,8.0,40.0,8,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0
fe5676,1.0,0.0,0,1.0,TB_10+,band c1,independent,card,5.0,2025,8.0,41.0,9,7.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
jc9176,1.0,0.0,0,1.0,TB_1-3,band d,independent,bacs,1.0,2025,8.0,39.0,8,7.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
kf2413,2.0,0.0,0,2.0,TB_3-5,band d,independent,bacs,-69.0,2026,8.0,41.5,8,7.5,9.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
df8385,3.0,0.0,0,3.0,TB_10+,band d,independent,bacs,-23.0,2026,8.0,42.0,8,7.5,9.5,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,6.0,11.0
xf6870,3.0,0.25,0,2.0,TB_1-3,band d,independent,bacs,2.0,2025,8.0,40.0,9,7.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
yk8814,2.0,0.0,0,2.0,TB_3-5,band c1,independent,bacs,-9.0,2025,9.5,43.0,8,7.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
